Dataset,Method,1-SPFP,1-SPFN,SP-Score,TC,Modeler,Compression,Average Pairwise P-Distance,Maximum Pairwise P-Distance,Number of Sequences,Reference Length,Estimated Length,Maximum Ungapped Length,Sequence Length Heterogeneity,Gappiness Percentage,Average Gap Length,Median Gap Length,1-SPFP(masked),1-SPFN(masked),TC(masked),Compression(masked),Average Terminal Gap length
SF254,Clustal,0.287488061127,0.289200614912,0.288344338019,0.0351351351351,0.287488061127,0.803977272727,0.844318756589,0.913875598086,7.0,704.0,566.0,450.0,0.160991738727,0.521103896104,6.94054054054,2.0,0.287488061127,0.289200614912,0.0351351351351,0.803977272727,9.28571428571
SF150,Clustal,0.286086956522,0.306616961789,0.296351959156,0.015503875969,0.286086956522,0.816901408451,0.84117680765,0.939393939394,6.0,213.0,174.0,133.0,0.213318125757,0.50234741784,9.04225352113,2.0,0.286086956522,0.306616961789,0.015503875969,0.816901408451,14.25
TL028,Clustal,0.0647058823529,0.0450819672131,0.054893924783,0.0,0.0647058823529,1.20134228188,0.865119761969,0.907894736842,3.0,149.0,179.0,116.0,0.098464053765,0.288590604027,7.16666666667,6.0,0.0647058823529,0.0450819672131,0.0,1.20134228188,3.83333333333
SF190,Clustal,0.538348082596,0.531295487627,0.534821785112,0.188153310105,0.538348082596,0.907156673114,0.808509889006,0.879396984925,4.0,517.0,469.0,427.0,0.276139799333,0.396034816248,10.5,2.0,0.538348082596,0.531295487627,0.188153310105,0.907156673114,33.0
SF121,Clustal,0.572892938497,0.653246753247,0.613069845872,0.356589147287,0.572892938497,0.770588235294,0.769726231989,0.88,5.0,170.0,131.0,131.0,0.25068722634,0.391764705882,5.74137931034,2.0,0.572892938497,0.653246753247,0.356589147287,0.770588235294,15.3
SF102,Clustal,0.648397723869,0.691472373044,0.669935048457,0.229813664596,0.648397723869,0.651090342679,0.762812643359,0.857142857143,8.0,321.0,209.0,172.0,0.137486969903,0.545171339564,11.7647058824,7.0,0.648397723869,0.691472373044,0.229813664596,0.651090342679,25.375
SF099,Clustal,0.675643327349,0.680940892642,0.678292109995,0.349514563107,0.675643327349,0.849710982659,0.817934048516,0.853107344633,5.0,346.0,294.0,253.0,0.128043494509,0.39710982659,8.48148148148,2.0,0.675643327349,0.680940892642,0.349514563107,0.849710982659,22.3
SF074,Clustal,0.620783546579,0.65668344519,0.638733495885,0.144736842105,0.620783546579,0.66238317757,0.804715416501,0.889221556886,15.0,856.0,567.0,465.0,0.0800919957217,0.517133956386,5.17133956386,2.0,0.620783546579,0.65668344519,0.144736842105,0.66238317757,12.5333333333
SF081,Clustal,0.913978494624,0.917926565875,0.915952530249,0.809523809524,0.913978494624,0.989795918367,0.722416042023,0.815789473684,4.0,98.0,97.0,91.0,0.0664233115381,0.147959183673,2.9,2.0,0.913978494624,0.917926565875,0.809523809524,0.989795918367,3.5
SF222,Clustal,0.97186836518,0.979144385027,0.975506375104,0.952229299363,0.97186836518,0.97855227882,0.621102044874,0.713826366559,4.0,373.0,365.0,343.0,0.0420219275829,0.121983914209,7.58333333333,1.0,0.97186836518,0.979144385027,0.952229299363,0.97855227882,18.0
SF268,Clustal,0.929526123937,0.929526123937,0.929526123937,0.833333333333,0.929526123937,1.0,0.579843410852,0.639705882353,4.0,165.0,165.0,153.0,0.0515463917526,0.119696969697,3.7619047619,2.0,0.929526123937,0.929526123937,0.833333333333,1.0,5.5
SF303,Clustal,0.39457459926,0.390243902439,0.39240925085,0.167330677291,0.39457459926,0.94708994709,0.797863831305,0.869318181818,5.0,378.0,358.0,238.0,0.0490847122914,0.417989417989,5.80882352941,3.0,0.39457459926,0.390243902439,0.167330677291,0.94708994709,7.0
TL788,Clustal,0.0561797752809,0.0717703349282,0.0639750551046,0.0,0.0561797752809,0.807843137255,0.892845926763,0.934426229508,3.0,255.0,206.0,142.0,0.0786795792469,0.471895424837,11.6451612903,4.0,0.0561797752809,0.0717703349282,0.0,0.807843137255,7.66666666667
SF285,Clustal,0.264974619289,0.263902932255,0.264438775772,0.016,0.264974619289,0.832876712329,0.838317775627,0.935779816514,7.0,365.0,304.0,252.0,0.232260909125,0.467318982387,7.75324675325,2.0,0.264974619289,0.263902932255,0.016,0.832876712329,22.2857142857
TL639,Clustal,0.0683760683761,0.0754716981132,0.0719238832446,0.0,0.0683760683761,0.867298578199,0.91598119859,0.942028985507,3.0,211.0,183.0,132.0,0.100283152997,0.436018957346,9.85714285714,8.0,0.0683760683761,0.0754716981132,0.0,0.867298578199,5.16666666667
SF261,Clustal,0.859527121001,0.906158357771,0.882842739386,0.706666666667,0.859527121001,0.838709677419,0.733789594889,0.833333333333,5.0,124.0,104.0,93.0,0.106726437889,0.35,6.38235294118,3.0,0.859527121001,0.906158357771,0.706666666667,0.838709677419,12.9
SF271,Clustal,0.627571466738,0.668088737201,0.64783010197,0.255434782609,0.627571466738,0.774545454545,0.771097840703,0.883928571429,8.0,275.0,213.0,181.0,0.0878116960936,0.434545454545,5.9012345679,2.0,0.627571466738,0.668088737201,0.255434782609,0.774545454545,24.3125
SF120,Clustal,0.734375,0.764792899408,0.749583949704,0.456896551724,0.734375,0.848275862069,0.720190850616,0.811764705882,6.0,145.0,123.0,115.0,0.0796735386593,0.28275862069,3.0,2.0,0.734375,0.764792899408,0.456896551724,0.848275862069,5.83333333333
SF031,Clustal,0.335975712599,0.285550458716,0.310763085657,0.0162601626016,0.335975712599,0.869688385269,0.834135220076,0.945652173913,12.0,353.0,307.0,225.0,0.291728665138,0.588762983947,6.87052341598,3.0,0.335975712599,0.285550458716,0.0162601626016,0.869688385269,3.625
SF192,Clustal,0.784296028881,0.838803088803,0.811549558842,0.470588235294,0.784296028881,0.758865248227,0.732426502772,0.88679245283,7.0,141.0,107.0,86.0,0.221843971357,0.539007092199,9.33333333333,4.0,0.784296028881,0.838803088803,0.470588235294,0.758865248227,17.7857142857
SF151,Clustal,0.702467848453,0.71237222418,0.707420036317,0.442477876106,0.702467848453,0.876447876448,0.810364159278,0.864768683274,5.0,518.0,454.0,393.0,0.0934091812075,0.343243243243,7.22764227642,3.0,0.702467848453,0.71237222418,0.442477876106,0.876447876448,10.5
SF257,Clustal,0.83607907743,0.847953216374,0.842016146902,0.621212121212,0.83607907743,0.944444444444,0.701416138338,0.822033898305,5.0,144.0,136.0,133.0,0.0372222789049,0.116666666667,2.33333333333,2.0,0.83607907743,0.847953216374,0.621212121212,0.944444444444,0.4
SF183,Clustal,0.447909284196,0.437521633783,0.442715458989,0.201680672269,0.447909284196,0.908256880734,0.856992819553,0.917948717949,6.0,327.0,297.0,253.0,0.0946806689126,0.318042813456,4.58823529412,2.0,0.447909284196,0.437521633783,0.201680672269,0.908256880734,23.9166666667
SF001,Clustal,0.646902654867,0.630716134599,0.638809394733,0.303370786517,0.646902654867,0.969696969697,0.845617184273,0.907894736842,6.0,132.0,128.0,104.0,0.131851172427,0.328282828283,4.12698412698,2.0,0.646902654867,0.630716134599,0.303370786517,0.969696969697,6.58333333333
SF217,Clustal,0.459587955626,0.489864864865,0.474726410245,0.275590551181,0.459587955626,0.909090909091,0.829384423346,0.89,4.0,198.0,180.0,156.0,0.179381622995,0.352272727273,7.75,4.0,0.459587955626,0.489864864865,0.275590551181,0.909090909091,8.625
SF106,Clustal,0.744302279088,0.829545454545,0.786923866817,0.302702702703,0.744302279088,0.627177700348,0.7581930172,0.88785046729,19.0,287.0,180.0,143.0,0.0550615082535,0.551622959839,6.24066390041,3.0,0.744302279088,0.829545454545,0.302702702703,0.627177700348,10.7631578947
SF266,Clustal,0.191113028473,0.18496868476,0.188040856616,0.0,0.191113028473,0.858024691358,0.872637504629,0.95652173913,8.0,324.0,278.0,213.0,0.351396888798,0.565972222222,9.28481012658,2.0,0.191113028473,0.18496868476,0.0,0.858024691358,27.1875
SF142,Clustal,0.5444646098,0.539083557951,0.541774083876,0.180555555556,0.5444646098,0.908771929825,0.830256266678,0.931506849315,6.0,285.0,259.0,224.0,0.15311866287,0.363742690058,5.01612903226,2.0,0.5444646098,0.539083557951,0.180555555556,0.908771929825,1.83333333333
SF306,Clustal,0.0865191146881,0.1038647343,0.0951919244938,0.0,0.0865191146881,0.75486381323,0.904053299954,0.95145631068,4.0,1028.0,776.0,642.0,0.23122280224,0.518725680934,10.7727272727,4.0,0.0865191146881,0.1038647343,0.0,0.75486381323,40.125
SF255,Clustal,0.783540802213,0.79676511955,0.790152960881,0.562264150943,0.783540802213,0.935185185185,0.722565440429,0.832618025751,4.0,324.0,303.0,282.0,0.0502029140337,0.183641975309,3.21621621622,2.0,0.783540802213,0.79676511955,0.562264150943,0.935185185185,5.25
SF116,Clustal,0.300026609899,0.372788890726,0.336407750312,0.0,0.300026609899,0.556880733945,0.836264373102,0.929936305732,8.0,1090.0,607.0,447.0,0.154119443117,0.662385321101,15.4438502674,3.0,0.300026609899,0.372788890726,0.0,0.556880733945,66.75
SF180,Clustal,0.656912209889,0.655589123867,0.656250666878,0.366666666667,0.656912209889,1.024,0.838046287507,0.893617021277,5.0,125.0,128.0,117.0,0.0737350815074,0.1296,2.18918918919,1.0,0.656912209889,0.655589123867,0.366666666667,1.024,2.4
SF145,Clustal,0.434426229508,0.458653846154,0.446540037831,0.0164835164835,0.434426229508,0.874045801527,0.815710778137,0.954022988506,5.0,262.0,229.0,180.0,0.155306149267,0.430534351145,8.05714285714,1.0,0.434426229508,0.458653846154,0.0164835164835,0.874045801527,6.9
SF052,Clustal,0.592194866422,0.582231759657,0.587213313039,0.211143695015,0.592194866422,0.765069551777,0.822076643334,0.927536231884,11.0,647.0,495.0,463.0,0.264175340347,0.581424757623,9.31981981982,3.0,0.592194866422,0.582231759657,0.211143695015,0.765069551777,35.8181818182
SF110,Clustal,0.863481228669,0.88384279476,0.873662011714,0.822055137845,0.863481228669,0.950177935943,0.646084378966,0.676092544987,3.0,562.0,534.0,532.0,0.186414014031,0.208778173191,7.82222222222,2.0,0.863481228669,0.88384279476,0.822055137845,0.950177935943,20.5
SF164,Clustal,0.150100738751,0.140876142452,0.145488440601,0.0,0.150100738751,0.808864265928,0.883006846552,0.952830188679,8.0,361.0,292.0,194.0,0.164055783536,0.560249307479,8.89010989011,5.0,0.150100738751,0.140876142452,0.0,0.808864265928,12.25
SF177,Clustal,0.791170446788,0.821777497636,0.806473972212,0.340277777778,0.791170446788,0.714975845411,0.753132537036,0.885714285714,16.0,207.0,148.0,135.0,0.0666698171908,0.42693236715,4.46056782334,2.0,0.791170446788,0.821777497636,0.340277777778,0.714975845411,3.75
SF130,Clustal,0.531015678255,0.542101600557,0.536558639406,0.104265402844,0.531015678255,0.732997481108,0.849007465321,0.90625,8.0,397.0,291.0,203.0,0.162011169515,0.613350125945,13.7183098592,4.0,0.531015678255,0.542101600557,0.104265402844,0.732997481108,25.625
SF137,Clustal,0.965390279823,0.963970588235,0.964680434029,0.901315789474,0.965390279823,0.989949748744,0.562589394874,0.637795275591,5.0,199.0,197.0,182.0,0.129024971579,0.237185929648,8.13793103448,3.0,0.965390279823,0.963970588235,0.901315789474,0.989949748744,4.6
SF210,Clustal,0.238952536825,0.294751009421,0.266851773123,0.0475,0.238952536825,0.713636363636,0.850158970031,0.897297297297,4.0,660.0,471.0,427.0,0.218070423906,0.426893939394,8.41044776119,2.0,0.238952536825,0.294751009421,0.0475,0.713636363636,80.25
SF230,Clustal,0.728415355593,0.801385320639,0.764900338116,0.115168539326,0.728415355593,0.417298937785,0.739760721162,0.861607142857,42.0,1318.0,550.0,354.0,0.107315294501,0.77418888648,13.9097695553,4.0,0.728415355593,0.801385320639,0.115168539326,0.417298937785,125.904761905
SF097,Clustal,0.37793764988,0.417151932239,0.39754479106,0.0279069767442,0.37793764988,0.792452830189,0.81292432681,0.972222222222,6.0,424.0,336.0,212.0,0.0951041605425,0.551886792453,9.17647058824,3.0,0.37793764988,0.417151932239,0.0279069767442,0.792452830189,27.4166666667
SF253,Clustal,0.806349206349,0.781538461538,0.793943833944,0.690265486726,0.806349206349,1.02150537634,0.737379640452,0.787610619469,3.0,186.0,190.0,184.0,0.376184270917,0.274193548387,10.2,2.0,0.806349206349,0.781538461538,0.690265486726,1.02150537634,19.5
SF003,Clustal,0.206223306894,0.192263936291,0.199243621593,0.185074626866,0.206223306894,0.866943866944,0.858302720367,0.949152542373,8.0,481.0,417.0,313.0,0.349253783925,0.595374220374,9.46694214876,3.0,0.206223306894,0.192263936291,0.185074626866,0.866943866944,30.5
SF087,Clustal,0.485905775675,0.536686261703,0.511296018689,0.120805369128,0.485905775675,0.603406326034,0.765045442658,0.904761904762,11.0,411.0,248.0,199.0,0.264088751632,0.697412076974,15.0861244019,5.0,0.485905775675,0.536686261703,0.120805369128,0.603406326034,31.5454545455
SF047,Clustal,0.704845814978,0.662251655629,0.683548735304,0.0510204081633,0.704845814978,1.04895104895,0.70970707186,0.941176470588,6.0,143.0,150.0,101.0,0.0653646976475,0.33682983683,5.55769230769,3.0,0.704845814978,0.662251655629,0.0510204081633,1.04895104895,11.0833333333
SF294,Clustal,0.192865105909,0.165867689358,0.179366397633,0.00699300699301,0.192865105909,0.968,0.872972710439,0.941747572816,5.0,250.0,242.0,163.0,0.154451553905,0.4424,5.53,2.0,0.192865105909,0.165867689358,0.00699300699301,0.968,1.5
SF224,Clustal,0.875621890547,0.927291886196,0.901456888372,0.846153846154,0.875621890547,0.860986547085,0.694992576035,0.792207792208,4.0,223.0,192.0,183.0,0.0429981338661,0.209641255605,5.05405405405,2.0,0.875621890547,0.927291886196,0.846153846154,0.860986547085,8.625
SF011,Clustal,0.117061021171,0.139922596011,0.128491808591,0.0,0.117061021171,0.636920384952,0.89173061366,0.957345971564,6.0,1143.0,728.0,544.0,0.226328920547,0.641878098571,13.2590361446,4.0,0.117061021171,0.139922596011,0.0,0.636920384952,61.9166666667
SF065,Clustal,0.558602281,0.624694708277,0.591648494638,0.172995780591,0.558602281,0.709265175719,0.812831963394,0.904761904762,8.0,313.0,222.0,183.0,0.10951196999,0.451677316294,4.875,2.0,0.558602281,0.624694708277,0.172995780591,0.709265175719,21.9375
SF103,Clustal,0.895800316957,0.920227920228,0.908014118593,0.729166666667,0.895800316957,0.921212121212,0.624301992431,0.688461538462,5.0,330.0,304.0,300.0,0.0880443113735,0.18,3.62195121951,2.0,0.895800316957,0.920227920228,0.729166666667,0.921212121212,6.5
SF207,Clustal,0.870652173913,0.886061946903,0.878357060408,0.708333333333,0.870652173913,0.945652173913,0.750756748905,0.833333333333,4.0,184.0,174.0,172.0,0.0905529448955,0.115489130435,2.65625,1.0,0.870652173913,0.886061946903,0.708333333333,0.945652173913,3.375
SF205,Clustal,0.277286135693,0.297656744775,0.287471440234,0.0,0.277286135693,0.656387665198,0.853911969806,0.938461538462,7.0,681.0,447.0,288.0,0.125211924724,0.639605621984,10.9676258993,2.0,0.277286135693,0.297656744775,0.0,0.656387665198,24.0
SF056,Clustal,0.557185021214,0.605068108974,0.581126565094,0.112970711297,0.557185021214,0.670588235294,0.820384217506,0.91059602649,9.0,935.0,627.0,509.0,0.183252633179,0.595127748069,9.68665377176,3.0,0.557185021214,0.605068108974,0.112970711297,0.670588235294,54.0
SF007,Clustal,0.19516509434,0.235923022096,0.215544058218,0.0,0.19516509434,0.669172932331,0.841388272493,0.907216494845,5.0,532.0,356.0,260.0,0.126030567142,0.55977443609,11.4538461538,4.0,0.19516509434,0.235923022096,0.0,0.669172932331,42.5
SF161,Clustal,0.613041700736,0.69325011558,0.653145908158,0.187165775401,0.613041700736,0.661676646707,0.840998400283,0.931818181818,10.0,334.0,221.0,160.0,0.136282437912,0.593113772455,7.33703703704,2.0,0.613041700736,0.69325011558,0.187165775401,0.661676646707,21.8
SF292,Clustal,0.279302832244,0.277609354699,0.278456093472,0.0709219858156,0.279302832244,0.806220095694,0.838483570419,0.904109589041,6.0,418.0,337.0,253.0,0.129297242123,0.477671451356,7.21686746988,2.0,0.279302832244,0.277609354699,0.0709219858156,0.806220095694,25.5
SF225,Clustal,0.236596736597,0.222039923435,0.229318330016,0.00393700787402,0.236596736597,0.76511627907,0.844047399085,0.945205479452,9.0,430.0,329.0,274.0,0.597608567542,0.626356589147,12.12,3.0,0.236596736597,0.222039923435,0.00393700787402,0.76511627907,18.4444444444
SF274,Clustal,0.127906976744,0.134803921569,0.131355449156,0.00671140939597,0.127906976744,0.895604395604,0.891191658565,0.899253731343,3.0,546.0,489.0,394.0,0.0642631813541,0.326617826618,5.19417475728,2.0,0.127906976744,0.134803921569,0.00671140939597,0.895604395604,19.5
SF041,Clustal,0.724189831146,0.740703324193,0.73244657767,0.255639097744,0.724189831146,0.712871287129,0.788670189116,0.911111111111,22.0,202.0,144.0,129.0,0.092408858232,0.49302430243,4.47142857143,2.0,0.724189831146,0.740703324193,0.255639097744,0.712871287129,8.0
SF170,Clustal,0.339393939394,0.319391634981,0.329392787187,0.0,0.339393939394,1.01923076923,0.838723820722,0.921348314607,4.0,156.0,159.0,119.0,0.0792646366289,0.301282051282,5.22222222222,2.0,0.339393939394,0.319391634981,0.0,1.01923076923,10.125
SF198,Clustal,0.203204272363,0.231447688564,0.217325980464,0.0,0.203204272363,0.683146067416,0.870287694704,0.943298969072,6.0,890.0,608.0,419.0,0.093571420583,0.59606741573,10.4703947368,3.0,0.203204272363,0.231447688564,0.0,0.683146067416,42.1666666667
SF025,Clustal,0.958833619211,0.967128027682,0.962980823446,0.91,0.958833619211,0.980952380952,0.616068871707,0.6875,4.0,105.0,103.0,101.0,0.0127101589819,0.0547619047619,1.76923076923,1.0,0.958833619211,0.967128027682,0.91,0.980952380952,0.125
SF215,Clustal,0.49106165633,0.476966690291,0.48401417331,0.0,0.49106165633,0.984802431611,0.813677097742,0.918699186992,7.0,329.0,324.0,221.0,0.181181812957,0.461137646548,9.31578947368,2.0,0.49106165633,0.476966690291,0.0,0.984802431611,44.5714285714
SF318,Clustal,0.604625139873,0.634939287113,0.619782213493,0.265060240964,0.604625139873,0.696721311475,0.856286473107,0.950819672131,10.0,122.0,85.0,76.0,0.0915882428457,0.45,4.25581395349,2.0,0.604625139873,0.634939287113,0.265060240964,0.696721311475,13.55
TL306,Clustal,0.534591194969,0.625,0.579795597484,0.407407407407,0.534591194969,0.817073170732,0.831027667984,0.847826086957,3.0,82.0,67.0,60.0,0.0288675134595,0.280487804878,4.92857142857,2.5,0.534591194969,0.625,0.407407407407,0.817073170732,4.33333333333
SF013,Clustal,0.739109390126,0.810939989379,0.775024689752,0.46875,0.739109390126,0.674796747967,0.76715550631,0.866666666667,7.0,246.0,166.0,149.0,0.160233582721,0.521486643438,9.25773195876,4.0,0.739109390126,0.810939989379,0.46875,0.674796747967,18.6428571429
SF237,Clustal,0.394799054374,0.466480446927,0.43063975065,0.138888888889,0.394799054374,0.847389558233,0.814361001318,0.9,3.0,249.0,211.0,190.0,0.130369415623,0.330655957162,6.67567567568,2.0,0.394799054374,0.466480446927,0.138888888889,0.847389558233,24.0
SF134,Clustal,0.476229847044,0.508833922261,0.492531884653,0.11377245509,0.476229847044,0.75,0.800924685342,0.871794871795,7.0,280.0,210.0,169.0,0.127474046649,0.494897959184,6.73611111111,2.0,0.476229847044,0.508833922261,0.11377245509,0.75,16.0714285714
SF019,Clustal,0.417933130699,0.297619047619,0.357776089159,0.0636363636364,0.417933130699,1.20805369128,0.837019396336,0.90625,5.0,149.0,180.0,120.0,0.0832993127835,0.281879194631,3.5593220339,2.0,0.417933130699,0.297619047619,0.0636363636364,1.20805369128,4.2
SF275,Clustal,0.413105413105,0.512367491166,0.462736452136,0.0896551724138,0.413105413105,0.705263157895,0.781586928582,0.857142857143,4.0,285.0,201.0,166.0,0.117689572881,0.472807017544,10.568627451,4.0,0.413105413105,0.512367491166,0.0896551724138,0.705263157895,9.625
SF208,Clustal,0.796388261851,0.801453884598,0.798921073224,0.422764227642,0.796388261851,0.955882352941,0.817788023026,0.913461538462,7.0,136.0,130.0,125.0,0.0741610461295,0.170168067227,2.74576271186,1.0,0.796388261851,0.801453884598,0.422764227642,0.955882352941,2.92857142857
SF053,Clustal,0.244449428123,0.271617243957,0.25803333604,0.0912547528517,0.244449428123,0.562577447336,0.843500493055,0.916666666667,8.0,807.0,454.0,326.0,0.197867318409,0.698420074349,13.7469512195,4.0,0.244449428123,0.271617243957,0.0912547528517,0.562577447336,21.6875
SF154,Clustal,0.942122186495,0.951298701299,0.946710443897,0.924528301887,0.942122186495,0.981818181818,0.565559160958,0.60396039604,3.0,165.0,162.0,138.0,0.116206712371,0.248484848485,10.25,2.0,0.942122186495,0.951298701299,0.924528301887,0.981818181818,13.0
SF279,Clustal,0.605198776758,0.598608590442,0.6019036836,0.175732217573,0.605198776758,0.850948509485,0.804869235778,0.891304347826,7.0,369.0,314.0,277.0,0.222661233633,0.45683313976,7.66233766234,3.0,0.605198776758,0.598608590442,0.175732217573,0.850948509485,20.0
TL436,Clustal,0.133501259446,0.123831775701,0.128666517573,0.0,0.133501259446,0.727272727273,0.864719437303,0.975609756098,5.0,165.0,120.0,104.0,0.358675069872,0.587878787879,21.0869565217,23.0,0.133501259446,0.123831775701,0.0,0.727272727273,22.8
SF219,Clustal,0.515082233203,0.5796812749,0.547381754052,0.0594405594406,0.515082233203,0.654683065279,0.791986883895,0.897810218978,9.0,1057.0,692.0,499.0,0.0805929856791,0.563965100389,8.88245033113,3.0,0.515082233203,0.5796812749,0.0594405594406,0.654683065279,34.1666666667
SF300,Clustal,0.867730900798,0.932598039216,0.900164470007,0.741935483871,0.867730900798,0.821138211382,0.690983337249,0.820512820513,5.0,123.0,101.0,99.0,0.0775939682077,0.250406504065,4.52941176471,2.0,0.867730900798,0.932598039216,0.741935483871,0.821138211382,2.2
SF315,Clustal,0.308787346221,0.336010709505,0.322399027863,0.0,0.308787346221,0.719026548673,0.768054535769,0.861788617886,9.0,452.0,325.0,254.0,0.204395287189,0.558505408063,11.0829268293,2.0,0.308787346221,0.336010709505,0.0,0.719026548673,43.2222222222
TL587,Clustal,0.579952267303,0.642857142857,0.61140470508,0.470588235294,0.579952267303,0.838565022422,0.852134512764,0.860655737705,3.0,223.0,187.0,182.0,0.128870866809,0.282511210762,6.3,3.0,0.579952267303,0.642857142857,0.470588235294,0.838565022422,11.0
SF075,Clustal,0.530158730159,0.575366063738,0.552762396948,0.273764258555,0.530158730159,0.829683698297,0.774338051894,0.836257309942,4.0,411.0,341.0,289.0,0.171036321881,0.368613138686,8.30136986301,3.0,0.530158730159,0.575366063738,0.273764258555,0.829683698297,17.375
TL526,Clustal,0.0780346820809,0.0805970149254,0.0793158485031,0.008,0.0780346820809,0.880478087649,0.893607893608,0.918918918919,3.0,251.0,221.0,176.0,0.0898198699016,0.361221779548,6.47619047619,2.0,0.0780346820809,0.0805970149254,0.008,0.880478087649,18.1666666667
SF295,Clustal,0.71388101983,0.730434782609,0.722157901219,0.552,0.71388101983,0.946308724832,0.753260869565,0.834782608696,3.0,149.0,141.0,133.0,0.0534351145038,0.140939597315,3.0,2.0,0.71388101983,0.730434782609,0.552,0.946308724832,1.33333333333
SF241,Clustal,0.765243902439,0.888495575221,0.82686973883,0.665198237885,0.765243902439,0.834459459459,0.719224425297,0.781065088757,3.0,296.0,247.0,233.0,0.00905072173681,0.220720720721,9.33333333333,1.0,0.765243902439,0.888495575221,0.665198237885,0.834459459459,19.1666666667
SF067,Clustal,0.667431192661,0.716748768473,0.692089980567,0.252551020408,0.667431192661,0.768328445748,0.760214031901,0.868085106383,8.0,682.0,524.0,410.0,0.14896603911,0.52254398827,10.5985130112,3.0,0.667431192661,0.716748768473,0.252551020408,0.768328445748,25.0625
SF113,Clustal,0.231777661248,0.219137332672,0.22545749696,0.0521327014218,0.231777661248,0.804582210243,0.856986842773,0.969325153374,7.0,742.0,597.0,434.0,0.335296400014,0.581247593377,9.8338762215,4.0,0.231777661248,0.219137332672,0.0521327014218,0.804582210243,11.9285714286
TL008,Clustal,0.0,0.0,0.0,0.0,0.0,0.698961937716,0.967276422764,1.0,3.0,289.0,202.0,147.0,0.131703438456,0.542099192618,22.380952381,4.0,0.0,0.0,0.0,0.698961937716,56.0
SF281,Clustal,0.7,0.854330708661,0.777165354331,0.8,0.7,0.775757575758,0.759040755992,0.785714285714,3.0,165.0,128.0,128.0,0.128935838546,0.319191919192,5.64285714286,3.0,0.7,0.854330708661,0.8,0.775757575758,6.66666666667
SF203,Clustal,0.904273504274,0.907820544251,0.906047024262,0.772209567198,0.904273504274,0.955854126679,0.723837880142,0.794117647059,5.0,521.0,498.0,460.0,0.0377361542636,0.163531669866,3.76991150442,2.0,0.904273504274,0.907820544251,0.772209567198,0.955854126679,10.2
SF091,Clustal,0.342936802974,0.381198347107,0.362067575041,0.147826086957,0.342936802974,0.805797101449,0.821377516887,0.879194630872,4.0,345.0,278.0,245.0,0.132150831059,0.36884057971,6.69736842105,3.0,0.342936802974,0.381198347107,0.147826086957,0.805797101449,9.625
SF320,Clustal,0.636359109695,0.676083161403,0.656221135549,0.245780590717,0.636359109695,0.68453038674,0.780619863241,0.848,9.0,1810.0,1239.0,1046.0,0.220069572635,0.59926335175,12.6614785992,5.0,0.636359109695,0.676083161403,0.245780590717,0.68453038674,11.2222222222
SF070,Clustal,0.640612344079,0.698489799523,0.669551071801,0.122580645161,0.640612344079,0.588059701493,0.744271065504,0.904109589041,17.0,335.0,197.0,131.0,0.116927467257,0.676733977173,9.95865633075,3.0,0.640612344079,0.698489799523,0.122580645161,0.588059701493,37.3529411765
TL553,Clustal,0.0483460559796,0.058282208589,0.0533141322843,0.0,0.0483460559796,0.804232804233,0.890007205541,0.928571428571,3.0,378.0,304.0,205.0,0.0150495096714,0.464726631393,10.54,4.0,0.0483460559796,0.058282208589,0.0,0.804232804233,24.8333333333
SF012,Clustal,0.227848101266,0.267248908297,0.247548504781,0.119047619048,0.227848101266,0.715728715729,0.833688798923,0.867403314917,4.0,693.0,496.0,388.0,0.142387714131,0.529581529582,12.2333333333,4.0,0.227848101266,0.267248908297,0.119047619048,0.715728715729,31.625
SF226,Clustal,0.627719580983,0.504533678756,0.56612662987,0.0,0.627719580983,1.1384083045,0.806974838343,0.912280701754,12.0,289.0,329.0,160.0,0.0982704985296,0.525663206459,8.06637168142,4.0,0.627719580983,0.504533678756,0.0,1.1384083045,23.375
SF026,Clustal,0.430647291942,0.474526928675,0.452587110309,0.252173913043,0.430647291942,0.83125,0.784176558601,0.859154929577,5.0,160.0,133.0,113.0,0.184673518378,0.4125,8.46153846154,6.0,0.430647291942,0.474526928675,0.252173913043,0.83125,13.8
SF305,Clustal,0.635715046321,0.680341880342,0.658028463331,0.0,0.635715046321,0.579896907216,0.777094950043,0.925373134328,16.0,388.0,225.0,183.0,0.299461529151,0.743556701031,18.8408163265,3.0,0.635715046321,0.680341880342,0.0,0.579896907216,77.71875
SF238,Clustal,0.666666666667,0.635428571429,0.651047619048,0.103896103896,0.666666666667,1.03488372093,0.795503621599,0.903225806452,6.0,86.0,89.0,73.0,0.109769255099,0.222868217054,3.19444444444,3.0,0.666666666667,0.635428571429,0.103896103896,1.03488372093,3.75
SF264,Clustal,0.402219140083,0.349819059107,0.376019099595,0.0,0.402219140083,0.910447761194,0.754258899249,0.867469879518,5.0,201.0,183.0,176.0,0.428491468143,0.461691542289,8.92307692308,1.0,0.402219140083,0.349819059107,0.0,0.910447761194,28.1
SF176,Clustal,0.25416251601,0.246651015053,0.250406765531,0.0,0.25416251601,0.80704041721,0.872960669904,0.931330472103,8.0,767.0,619.0,448.0,0.175424654835,0.533246414602,6.01470588235,2.0,0.25416251601,0.246651015053,0.0,0.80704041721,23.9375
